duration_time,team_1_result,team_1_kills,team_1_deaths,team_1_assits,team_2_result,team_2_kills,team_2_deaths,team_2_assits
199,1,0,1,0,0,1,0,0
1949,1,41,28,75,0,28,41,41
1406,1,12,5,17,0,5,12,9
1123,0,7,15,10,1,15,7,24
993,1,18,8,27,0,8,18,7
1533,1,34,21,50,0,21,34,15
1866,1,28,26,47,0,26,28,36
1421,1,31,13,37,0,13,31,16
1388,0,17,25,27,1,25,17,49
2213,0,29,37,54,1,37,29,80
1461,1,33,15,44,0,15,33,21
1726,0,27,35,52,1,35,27,60
1771,1,25,9,37,0,9,25,12
1675,0,30,27,47,1,27,30,28
1246,0,17,23,30,1,23,17,42
1792,1,35,14,45,0,14,36,18
1594,1,32,12,37,0,12,32,16
1452,0,6,22,8,1,22,6,34
1259,1,25,14,31,0,14,25,14
1106,1,14,9,16,0,9,14,10
1698,1,27,20,54,0,20,27,20
920,0,7,21,8,1,21,7,21
911,1,15,5,8,0,5,15,8
1683,1,35,23,54,0,22,36,30
1665,1,33,35,47,0,35,33,42
1922,0,25,39,39,1,38,25,60
2073,1,38,32,52,0,32,38,40
1128,0,8,19,9,1,19,8,14
1473,1,28,16,45,0,16,28,19
1805,0,20,30,32,1,30,20,47
1816,0,21,26,36,1,26,21,44
1393,0,16,29,19,1,29,16,35
1556,0,12,37,13,1,37,12,35
1617,1,49,26,75,0,26,49,31
1356,1,26,10,47,0,10,26,18
1885,1,36,17,51,0,17,36,37
1475,0,12,31,12,1,31,13,38
1678,1,43,30,81,0,30,43,41
1858,1,30,21,56,0,21,30,36
1856,1,32,28,49,0,28,32,38
2651,1,41,42,71,0,42,41,77
1617,1,16,12,29,0,12,16,13
1736,0,15,33,23,1,33,15,38
1818,0,44,41,55,1,40,44,56
1704,0,14,35,18,1,35,14,36
1845,1,30,16,55,0,16,30,30
1203,0,9,25,6,1,25,9,29
1339,1,21,12,39,0,12,21,24
1555,0,25,33,39,1,33,25,70
1747,0,24,41,31,1,40,24,51
1660,1,38,11,46,0,11,38,9
1475,1,22,8,41,0,8,22,9
1301,0,15,28,33,1,28,15,54
1788,0,21,28,38,1,28,21,52
1687,0,16,21,26,1,21,16,52
1819,0,13,38,21,1,38,13,57
1445,0,12,22,14,1,22,12,47
1827,1,44,25,88,0,25,44,38
2069,0,36,40,52,1,40,37,77
2025,1,48,35,72,0,35,48,41
1609,1,41,21,67,0,21,42,28
1554,1,21,12,29,0,12,21,21
1730,1,30,13,49,0,13,30,11
1417,1,39,12,49,0,12,39,11
938,0,5,18,7,1,18,5,33
1416,0,14,25,15,1,25,14,53
1832,0,20,31,33,1,31,20,35
1310,1,28,8,31,0,8,28,8
1881,0,23,33,30,1,33,23,61
1214,0,6,20,10,1,20,6,33
1561,0,34,34,41,1,34,34,76
1283,0,14,29,21,1,29,14,52
934,1,16,4,18,0,4,16,5
1223,0,5,22,6,1,22,5,25
1830,0,30,42,47,1,42,30,78
1394,1,30,14,45,0,14,30,20
1867,0,16,33,28,1,33,16,61
1508,0,14,24,25,1,24,14,47
1242,1,23,9,43,0,9,23,3
1696,0,17,28,26,1,28,17,49
1257,1,23,8,22,0,8,23,10
1307,1,26,7,46,0,6,26,13
1361,0,15,29,13,1,29,15,34
2012,0,35,32,76,1,32,35,74
2373,0,45,53,69,1,53,45,74
192,0,0,1,0,1,1,0,1
999,1,25,4,29,0,3,25,2
1843,1,43,23,82,0,23,43,48
1525,1,32,9,51,0,9,32,7
978,0,8,21,8,1,21,8,22
961,0,5,18,7,1,18,5,11
1633,1,39,16,57,0,16,39,21
1827,1,28,19,55,0,19,28,44
1478,0,11,29,14,1,29,11,60
1445,1,23,12,47,0,12,23,23
2437,0,45,50,71,1,50,45,88
1542,1,31,19,42,0,19,31,28
1491,0,8,19,7,1,19,8,35
919,1,23,7,14,0,7,23,8
661,1,19,8,19,0,8,19,7
1533,0,16,43,23,1,43,16,64
1885,1,49,25,62,0,24,49,41
1562,0,15,29,26,1,29,15,43
1218,1,24,6,18,0,6,24,7
1190,0,13,29,16,1,29,13,32
1779,0,21,34,44,1,34,21,66
1637,1,35,18,35,0,18,35,24
1211,0,5,16,9,1,16,5,23
1435,0,11,20,14,1,20,11,35
1807,0,24,29,36,1,29,24,36
1756,1,26,18,66,0,18,26,32
1898,0,32,34,48,1,34,32,64
2465,0,45,41,74,1,41,45,67
1369,0,11,26,14,1,26,11,37
1586,1,16,17,23,0,17,16,28
1150,1,30,16,33,0,16,30,21
1549,1,35,13,50,0,13,35,23
1516,0,18,39,17,1,39,18,59
1463,1,22,9,30,0,9,22,9
1941,0,20,25,41,1,25,20,53
1400,1,34,16,40,0,16,36,40
1501,0,22,31,22,1,31,22,37
1834,1,29,27,40,0,27,29,34
1535,0,21,30,26,1,30,21,51
1929,0,15,23,27,1,23,15,39
962,0,8,19,10,1,19,8,22
1603,0,20,37,40,1,37,20,67
1294,0,21,25,38,1,25,21,43
2203,1,34,24,80,0,24,34,34
1817,1,26,18,30,0,18,26,31
1648,0,16,25,28,1,25,16,37
1521,0,10,21,12,1,20,10,40
1466,0,13,26,15,1,26,13,36
1622,1,31,21,44,0,21,31,30
2041,1,36,30,73,0,30,36,58
1827,1,42,28,56,0,28,42,33
1809,0,20,26,39,1,26,20,45
1713,0,29,38,35,1,38,29,57
1324,1,29,12,37,0,12,29,12
1665,1,36,17,53,0,17,36,30
1707,0,14,36,19,1,36,14,53
1369,0,7,24,7,1,24,7,24
1240,0,12,28,21,1,28,13,29
2460,0,39,49,75,1,49,39,126
1209,1,27,10,28,0,10,27,4
1540,1,32,20,65,0,20,32,23
1861,0,18,31,40,1,31,18,47
1232,0,12,22,13,1,22,12,38
1751,0,13,43,16,1,43,14,66
1367,1,33,16,47,0,16,33,28
1287,0,15,38,29,1,38,15,45
1947,0,17,26,26,1,26,17,57
1467,0,8,23,16,1,23,8,24
1190,0,10,26,11,1,26,10,37
1067,1,26,10,33,0,10,26,21
1588,0,14,34,19,1,34,14,65
1309,0,13,23,15,1,23,13,21
1445,1,34,19,33,0,19,35,33
1173,0,5,31,6,1,31,5,32
1635,1,35,27,70,0,27,35,38
1421,1,47,15,35,0,15,48,21
1450,1,30,11,43,0,10,30,12
1076,0,7,22,9,1,22,7,25
1565,1,26,12,46,0,12,26,27
1945,1,39,30,67,0,30,39,53
1763,0,14,26,25,1,26,15,26
1390,0,10,29,14,1,29,10,52
2100,1,31,19,81,0,19,31,32
1363,0,14,31,25,1,31,14,58
912,0,3,23,3,1,23,3,21
1290,1,24,6,31,0,6,24,9
1764,1,41,17,75,0,17,41,28
1728,1,20,14,47,0,14,20,30
979,1,21,7,30,0,7,21,7
1120,1,29,8,32,0,8,29,12
1597,1,28,17,51,0,17,28,28
1933,0,22,32,34,1,32,22,64
1971,0,15,28,28,1,28,15,40
2048,0,33,39,60,1,39,33,65
1267,1,33,15,48,0,15,33,25
925,0,12,18,12,1,18,12,12
925,0,7,24,8,1,24,7,29
2060,0,31,37,48,1,37,31,65
1118,0,8,18,7,1,18,8,15
1626,1,28,21,36,0,21,28,26
1238,1,29,12,48,0,12,29,13
1792,0,15,25,21,1,25,15,43
1369,0,8,18,4,1,18,8,19
1557,1,35,15,72,0,15,35,22
2086,0,27,40,43,1,40,27,81
2291,1,31,33,42,0,33,31,46
1608,0,15,29,17,1,29,15,45
1962,0,32,43,61,1,43,32,98
1696,0,24,37,19,1,37,25,66
1305,0,18,28,20,1,28,18,40
1361,0,11,31,10,1,31,12,30
1424,1,42,23,40,0,23,42,22
2004,1,27,22,44,0,22,27,30
1854,1,49,33,74,0,33,49,52
1273,0,15,29,17,1,29,15,40
1420,0,20,31,32,1,31,20,50
1570,1,43,14,74,0,14,43,16
2027,0,10,21,14,1,21,10,44
1667,1,36,27,66,0,27,36,43
1643,1,42,19,66,0,19,42,25
2042,1,44,29,64,0,28,44,40
1807,0,14,25,21,1,25,14,62
958,0,11,15,15,1,15,11,17
1448,1,26,12,35,0,12,26,10
1813,1,26,14,40,0,14,26,22
1542,0,14,30,24,1,30,15,51
2256,1,41,29,76,0,29,41,54
1885,0,23,28,47,1,28,23,24
1452,0,20,24,31,1,24,20,27
1217,0,13,19,18,1,19,13,28
1766,1,40,29,74,0,29,40,47
1649,1,37,23,67,0,23,37,32
1592,0,18,33,27,1,33,19,48
1530,1,28,18,46,0,18,28,24
1193,0,7,24,6,1,24,7,28
1724,1,38,33,72,0,33,38,58
1678,1,20,13,35,0,13,20,28
1808,0,36,36,42,1,36,36,63
2180,0,43,48,89,1,48,43,86
1641,0,22,32,35,1,32,22,29
1592,1,36,27,57,0,26,36,24
1336,0,10,25,8,1,25,10,28
1580,0,14,27,14,1,27,14,58
1126,0,10,29,12,1,29,10,26
1473,0,13,26,27,1,26,13,47
1576,0,14,31,12,1,31,14,55
1702,0,26,32,38,1,32,26,63
1089,0,9,19,8,1,19,9,30
2253,1,28,9,60,0,9,28,16
1804,1,33,17,65,0,17,33,30
1544,1,36,15,42,0,15,36,14
1561,0,28,42,43,1,42,28,77
1952,0,29,52,41,1,52,31,115
1619,1,30,23,63,0,22,30,32
2096,0,23,33,37,1,33,23,43
1722,1,26,12,60,0,12,26,21
1363,0,19,31,36,1,31,19,56
1603,0,19,36,31,1,36,19,49
1503,1,28,21,51,0,21,28,42
1365,1,27,12,39,0,12,27,16
1424,1,30,12,36,0,12,30,24
1323,1,30,5,48,0,5,30,11
1915,1,38,19,51,0,19,38,24
1310,0,20,27,28,1,27,21,30
1436,0,20,35,32,1,35,20,55
2074,0,33,36,65,1,36,33,52
912,0,7,13,5,1,13,8,15
1211,0,5,27,5,1,27,5,27
1734,1,30,26,53,0,26,30,46
1546,1,41,18,42,0,18,41,22
1893,0,24,38,43,1,38,24,77
1510,0,23,36,31,1,36,24,56
1108,0,6,25,9,1,25,6,32
1304,1,19,9,37,0,9,20,19
1734,1,34,11,77,0,11,34,25
1254,1,24,13,27,0,13,24,17
1948,0,17,30,34,1,30,17,63
1237,0,5,22,6,1,22,5,26
1604,0,16,31,28,1,31,16,48
1329,1,21,9,36,0,9,21,13
924,0,6,18,4,1,18,6,37
1766,1,33,14,53,0,14,33,19
1377,0,21,31,24,1,31,21,45
1689,0,12,32,15,1,32,12,63
1469,0,9,23,7,1,23,9,32
1769,0,8,26,8,1,26,8,46
1537,0,11,31,20,1,31,11,49
1582,0,21,27,34,1,27,21,42
1779,1,28,16,48,0,16,29,20
1960,0,25,34,36,1,34,25,36
1426,0,5,23,10,1,23,5,45
1798,0,23,45,30,1,45,23,68
909,1,6,3,10,0,2,6,1
1615,1,23,11,40,0,11,23,15
1363,1,24,13,33,0,13,24,14
912,1,24,5,33,0,5,24,8
1544,1,31,14,37,0,14,31,19
1931,0,20,38,28,1,38,20,54
1955,0,19,33,32,1,33,19,52
1282,0,13,32,20,1,32,13,40
1260,1,23,10,28,0,10,23,14
1283,0,7,24,10,1,24,7,37
1944,0,24,37,43,1,37,24,53
1477,0,13,32,19,1,32,13,60
1580,1,25,21,25,0,21,25,27
1350,0,6,13,8,1,13,6,22
1501,0,18,31,38,1,31,18,53
2274,0,39,47,59,1,47,39,81
926,0,7,34,7,1,33,7,25
928,0,7,19,6,1,18,7,11
1063,1,22,7,20,0,7,22,6
1452,0,12,22,14,1,22,12,31
1159,1,26,16,19,0,16,26,15
1227,0,17,22,15,1,22,17,34
1674,1,46,35,70,0,35,48,39
2102,1,41,28,77,0,28,41,39
1469,1,33,19,49,0,19,33,24
1617,0,9,24,17,1,24,9,40
1451,0,18,31,27,1,31,18,44
1136,1,27,12,29,0,12,27,12
1530,1,28,20,53,0,20,28,30
1660,0,18,39,35,1,39,18,80
1629,1,44,26,65,0,25,45,41
1278,0,13,27,17,1,27,13,57
1461,1,28,13,37,0,13,28,17
2189,1,38,32,72,0,32,38,46
1803,0,18,24,24,1,24,18,36
1801,1,33,15,54,0,15,33,19
1750,0,10,25,16,1,25,10,32
1660,0,25,41,16,1,41,25,63
1416,0,15,27,18,1,27,15,46
1877,0,21,19,32,1,19,21,31
2577,0,29,37,51,1,37,29,70
1723,0,20,31,35,1,31,20,47
2108,0,33,24,73,1,23,33,47
1217,0,12,33,19,1,33,12,30
1421,0,29,35,44,1,35,29,55
1705,1,35,20,46,0,20,35,35
936,1,25,15,43,0,15,25,17
1336,0,9,29,15,1,29,9,33
1414,0,15,34,28,1,34,15,49
1514,0,11,28,10,1,28,11,47
2114,0,38,45,43,1,45,38,74
1574,1,39,19,60,0,19,39,13
2037,1,47,30,84,0,30,47,39
1370,1,37,24,53,0,24,37,29
1193,0,17,26,14,1,26,17,41
1316,0,17,40,28,1,40,17,60
1495,1,34,26,63,0,26,35,37
1596,0,25,32,39,1,32,25,51
1107,0,9,34,11,1,34,9,59
2086,1,49,38,65,0,38,49,62
1146,1,25,5,30,0,5,25,7
1791,0,25,33,50,1,33,25,54
1568,0,17,23,19,1,23,17,33
1219,0,20,42,25,1,41,20,59
1682,0,20,39,33,1,39,20,73
1714,1,27,13,46,0,13,27,13
1480,1,31,28,44,0,28,31,35
1148,1,21,7,45,0,7,21,11
1861,0,22,33,34,1,32,22,52
1678,0,25,34,41,1,34,25,58
1553,1,20,9,43,0,9,20,14
1294,0,13,28,23,1,28,13,44
1301,1,21,9,30,0,9,21,8
2073,0,38,43,69,1,43,38,67
1252,1,18,12,18,0,11,18,10
1917,1,21,25,40,0,25,21,38
1601,0,17,27,22,1,27,17,35
2185,0,31,41,62,1,41,31,63
1422,1,25,4,35,0,4,25,6
2010,1,25,15,53,0,15,25,29
1743,1,38,24,62,0,24,38,41
1879,0,28,40,41,1,40,28,69
909,1,23,5,26,0,5,23,6
1721,1,35,18,62,0,18,35,28
1646,0,17,23,32,1,23,17,50
1550,1,38,23,48,0,23,38,42
1136,0,7,21,3,1,21,7,20
974,0,12,19,19,1,19,12,24
1739,1,27,30,52,0,30,27,45
1226,1,28,10,38,0,10,28,12
1413,1,38,16,66,0,16,38,20
2105,1,38,33,69,0,33,38,60
1548,1,31,18,58,0,18,31,27
1810,0,24,37,34,1,37,24,62
1329,0,13,33,11,1,33,13,35
1342,0,14,25,19,1,25,14,38
1686,0,14,27,15,1,27,14,57
1268,0,15,29,28,1,29,15,40
1777,1,34,23,81,0,23,34,36
1307,1,21,10,33,0,10,21,8
1563,1,34,24,71,0,24,34,55
1839,0,34,43,38,1,43,34,52
1263,0,18,34,26,1,34,18,42
1595,0,17,33,33,1,33,17,62
962,0,3,10,4,1,10,3,11
1928,0,21,30,41,1,30,21,51
2057,1,31,29,70,0,29,31,72
949,0,7,14,8,1,14,7,12
2421,1,31,30,65,0,29,31,49
911,1,15,4,23,0,4,15,7
1457,1,32,21,53,0,21,32,33
1329,0,26,42,45,1,42,26,58
2083,0,36,47,52,1,47,36,117
1946,1,35,30,55,0,29,35,43
2349,0,20,40,29,1,40,20,77
1362,1,17,2,38,0,2,17,4
1744,0,22,35,35,1,35,22,65
2117,0,41,37,91,1,36,41,75
1469,1,30,14,53,0,14,30,27
2616,0,33,34,64,1,34,33,76
940,1,23,4,35,0,4,23,9
1731,1,26,19,52,0,19,26,38
1915,0,30,35,53,1,35,30,74
1869,0,36,38,75,1,38,36,56
1408,0,9,25,15,1,25,9,37
1354,0,17,25,31,1,25,17,37
1077,0,9,19,12,1,19,9,18
972,1,10,6,6,0,5,10,5
1370,0,12,34,15,1,34,12,41
1361,0,13,26,18,1,26,13,55
1624,0,13,26,15,1,26,13,49
1381,1,20,10,27,0,10,20,18
1490,0,18,31,34,1,31,18,54
1713,1,28,15,47,0,15,28,24
1196,1,22,9,27,0,9,22,8
1662,1,35,26,57,0,26,35,50
1596,1,40,21,60,0,21,40,33
1592,1,32,17,47,0,16,32,28
844,0,6,20,7,1,20,6,31
2219,0,32,45,52,1,45,32,54
1598,1,39,18,66,0,18,39,30
1133,0,12,25,18,1,25,12,27
2120,0,25,45,46,1,45,26,80
1587,0,13,25,20,1,25,13,41
1344,1,26,12,37,0,12,26,20
954,0,5,12,3,1,12,5,16
1468,1,28,13,44,0,13,28,26
2134,0,32,49,67,1,49,32,94
1593,0,13,31,25,1,31,14,61
1216,0,15,41,14,1,41,15,42
2324,1,30,26,49,0,26,30,56
1360,1,23,10,25,0,10,23,10
2259,0,24,42,38,1,42,24,65
1830,1,35,27,59,0,27,35,36
914,0,6,15,7,1,15,6,11
1707,1,35,18,32,0,18,35,30
1882,1,33,27,58,0,27,34,39
1440,1,40,17,54,0,17,40,26
1653,0,15,35,29,1,35,15,63
2114,1,44,42,61,0,41,45,56
2054,0,29,48,47,1,48,29,81
1560,1,38,15,59,0,15,38,26
1837,1,29,7,53,0,7,29,11
1381,1,26,8,32,0,8,26,14
1482,0,16,32,27,1,32,16,53
1805,0,19,32,31,1,32,19,58
1978,1,32,31,41,0,31,32,31
1840,0,23,31,50,1,31,23,60
1300,1,25,11,32,0,11,25,14
2151,1,38,19,67,0,19,39,19
1951,0,19,34,39,1,34,19,62
1751,0,21,27,38,1,27,21,34
1800,0,22,35,32,1,35,22,75
1229,1,26,16,47,0,16,26,21
1232,1,14,5,18,0,5,14,4
1986,0,21,24,28,1,24,21,39
1209,0,14,21,20,1,21,14,27
937,0,5,14,3,1,14,5,18
1786,1,35,28,52,0,28,35,21
1621,0,14,34,37,1,34,15,68
2323,1,50,42,78,0,42,52,62
2010,0,13,20,20,1,20,13,36
1660,0,12,30,10,1,30,12,40
1892,0,19,27,35,1,27,19,57
1448,0,7,23,9,1,23,7,42
1922,1,32,26,58,0,26,32,54
2181,1,40,28,80,0,27,40,42
1624,0,13,30,22,1,30,13,51
194,0,0,0,0,1,0,0,0
1125,1,21,0,36,0,0,21,0
191,1,0,0,0,0,0,0,0
1514,0,18,30,20,1,30,18,53
1893,0,29,33,38,1,33,30,54
2020,1,25,26,46,0,24,25,34
1835,1,40,34,80,0,34,40,37
1209,1,22,22,46,0,22,23,26
1360,1,25,18,49,0,18,25,27
1482,1,25,15,39,0,15,25,15
960,1,12,2,15,0,2,12,3
1781,1,27,17,57,0,17,27,40
1506,0,11,32,12,1,32,11,43
1860,0,24,37,39,1,37,24,56
1272,0,15,22,22,1,22,15,29
1592,0,11,31,18,1,31,11,54
1928,0,33,34,59,1,34,33,64
1965,0,23,42,34,1,42,23,66
1737,0,15,26,26,1,26,15,50
1465,0,14,30,19,1,30,14,42
1722,1,33,21,43,0,21,33,50
1891,0,25,32,29,1,32,25,50
1270,0,8,20,11,1,20,8,23
1333,0,15,27,20,1,27,15,37
1888,1,33,35,57,0,35,33,62
1940,0,18,29,35,1,29,18,47
2014,1,28,30,41,0,30,29,66
1806,1,25,22,55,0,22,25,47
1248,1,29,18,33,0,18,29,23
1322,0,6,23,6,1,23,6,35
2225,1,44,27,60,0,27,44,26
1449,1,36,13,52,0,13,36,20
1387,0,12,36,13,1,36,12,47
1778,0,26,23,39,1,23,27,41
614,0,2,7,1,1,7,2,5
1727,0,31,39,44,1,39,31,84
1880,1,37,25,90,0,25,38,45
1548,0,20,31,22,1,31,20,48
965,1,19,8,24,0,8,19,11
1463,1,27,11,54,0,11,27,19
1251,0,9,33,9,1,33,9,27
1727,0,30,29,38,1,29,30,55
1476,0,25,22,23,1,22,25,41
1760,1,33,24,63,0,24,33,44
1586,0,15,29,29,1,29,15,60
1426,1,24,15,44,0,15,24,22
1836,0,15,41,23,1,41,15,86
1257,1,31,10,51,0,10,31,15
1237,1,32,13,40,0,13,32,13
1595,0,12,24,18,1,24,12,36
2053,1,37,38,46,0,38,37,64
1356,1,33,16,43,0,16,33,17
2233,1,53,36,78,0,36,53,67
1456,0,8,27,16,1,27,8,51
612,0,6,9,7,1,9,7,6
1683,0,24,41,45,1,41,24,62
1768,0,30,42,50,1,42,30,75
1778,1,38,26,67,0,26,38,38
1569,0,21,42,30,1,42,21,39
922,1,12,5,20,0,5,12,8
1522,0,22,26,26,1,26,22,34
1868,1,39,32,65,0,31,39,68
1276,0,16,26,18,1,26,17,28
1990,0,23,38,37,1,38,23,67
1684,1,37,21,57,0,21,38,43
1898,0,12,30,21,1,30,12,62
1735,1,36,24,62,0,24,36,35
1243,0,8,25,10,1,25,8,34
1415,0,9,17,19,1,17,9,36
1565,1,37,16,45,0,15,37,22
1042,1,24,9,27,0,9,24,9
1885,0,31,43,54,1,43,31,71
195,0,0,3,0,1,2,0,3
2466,1,38,37,78,0,37,38,95
1667,0,19,25,40,1,25,19,49
1579,1,35,12,78,0,12,35,27
1688,0,12,28,22,1,28,12,49
1718,1,27,15,38,0,15,27,19
1759,1,27,10,61,0,10,27,19
1771,0,17,22,33,1,22,17,21
1698,0,18,25,35,1,25,18,38
1816,0,19,40,24,1,40,19,76
943,1,22,8,31,0,8,23,14
1587,0,23,35,24,1,35,23,48
2206,1,35,40,55,0,39,35,63
1530,1,34,11,55,0,11,34,13
1209,1,19,7,21,0,7,19,4
1780,1,43,23,60,0,23,43,40
1468,1,24,17,32,0,17,24,16
1883,0,27,39,40,1,39,27,56
1132,0,4,20,3,1,20,4,45
2299,0,35,43,74,1,43,35,102
1469,0,17,33,23,1,33,17,67
1246,1,24,8,29,0,8,24,8
1577,1,32,14,42,0,14,32,12
1366,1,24,7,34,0,7,24,8
1451,0,15,32,14,1,32,15,40
1907,0,20,39,28,1,39,20,63
1249,0,7,30,8,1,30,7,37
1810,0,23,29,37,1,29,23,53
2453,1,35,27,64,0,27,35,43
1759,1,32,15,49,0,14,32,20
1668,0,13,36,10,1,36,13,57
1513,1,21,12,34,0,12,21,14
1807,0,39,43,36,1,43,39,76
1788,0,26,33,45,1,33,26,70
1847,1,40,30,88,0,30,40,47
2150,1,34,35,55,0,35,34,68
1482,1,41,26,68,0,26,41,34
1974,0,30,46,43,1,46,30,65
1611,1,33,23,66,0,23,33,48
1565,1,37,20,60,0,20,37,21
2155,1,33,27,49,0,27,33,51
1580,0,17,36,24,1,36,17,49
2113,1,35,24,47,0,23,35,21
1551,1,28,18,48,0,18,28,32
1696,0,10,21,16,1,21,10,33
2557,1,42,21,68,0,21,42,30
1985,0,28,49,38,1,49,29,63
1556,0,20,36,33,1,35,20,47
1678,1,34,20,52,0,20,34,26
1413,1,28,16,43,0,16,28,28
1285,0,10,22,13,1,22,10,28
920,0,6,20,8,1,20,6,22
1439,0,22,29,27,1,29,22,39
1733,0,10,27,9,1,27,10,33
993,1,17,9,17,0,9,17,12
1987,1,36,24,49,0,24,36,43
2260,0,47,45,67,1,45,48,64
1496,0,14,20,19,1,20,14,36
962,1,21,6,23,0,6,21,7
1787,0,28,36,48,1,36,28,51
1342,0,11,29,14,1,29,11,39
1347,1,26,9,44,0,9,26,12
1302,1,32,9,49,0,9,32,9
1494,0,17,36,34,1,36,17,61
942,1,19,6,14,0,6,19,8
1456,0,14,30,23,1,30,14,61
1524,1,24,13,43,0,11,24,21
1512,1,37,20,52,0,20,37,26
927,0,2,13,3,1,13,2,14
2196,1,24,29,43,0,29,24,47
1274,0,12,17,10,1,17,12,19
1796,0,31,43,62,1,43,32,39
1445,0,15,22,22,1,22,15,42
2299,1,35,31,63,0,30,35,58
1191,0,12,33,15,1,33,12,41
1503,0,11,32,19,1,32,11,59
1421,1,25,11,56,0,11,25,22
1556,0,19,33,26,1,33,19,48
1280,0,13,37,24,1,36,13,50
1596,1,39,17,72,0,17,39,20
2137,1,37,31,76,0,31,37,57
1456,0,14,29,18,1,29,14,37
1232,0,12,32,14,1,31,12,34
969,0,5,20,6,1,20,5,17
1337,0,7,21,7,1,21,7,38
1656,0,20,35,35,1,35,20,55
1331,0,7,25,8,1,25,7,53
1216,1,25,7,32,0,7,25,4
1793,0,26,48,42,1,48,26,70
1354,1,18,11,32,0,11,18,12
1735,0,30,34,49,1,34,30,66
1601,1,28,10,44,0,10,28,12
1135,1,22,7,32,0,6,22,7
2102,1,44,35,90,0,35,44,56
2131,1,42,25,81,0,25,42,46
1445,0,13,24,18,1,24,13,26
920,1,29,7,41,0,7,29,12
1192,0,5,16,5,1,16,5,25
1999,1,41,31,71,0,31,41,54
1378,0,24,29,33,1,29,24,40
1279,0,12,27,15,1,27,12,30
1835,0,28,21,49,1,21,28,42
1134,0,11,26,17,1,26,11,32
2076,0,39,37,47,1,37,40,64
1781,0,26,32,27,1,32,26,64
2302,1,41,30,78,0,30,41,48
1872,0,18,30,28,1,30,18,53
1577,0,17,28,19,1,28,17,28
1389,0,8,26,11,1,26,8,37
1239,0,27,28,34,1,28,27,35
1325,0,14,31,17,1,31,14,40
955,1,21,7,21,0,7,21,6
1857,1,35,19,60,0,19,35,31
1424,0,14,38,24,1,38,14,41
1611,0,17,51,32,1,51,17,78
949,0,8,16,5,1,16,8,13
1413,1,33,15,44,0,15,33,17
2432,1,26,29,64,0,29,26,64
1961,1,51,30,85,0,30,51,51
1757,1,42,29,99,0,29,42,51
1392,1,34,20,62,0,20,34,35
2344,0,41,44,89,1,44,41,78
1439,0,22,24,23,1,24,22,40
1472,0,13,29,22,1,29,13,38
1559,0,21,32,27,1,32,21,58
1090,1,34,5,36,0,5,35,9
1413,0,11,28,17,1,28,11,46
1237,0,14,34,19,1,34,14,44
2134,0,28,37,45,1,37,28,46
1481,1,28,14,47,0,14,28,23
1545,0,12,30,10,1,30,13,55
1556,1,38,14,55,0,14,38,33
1308,1,33,12,58,0,12,33,19
2058,0,32,40,48,1,40,32,73
1017,0,5,11,7,1,11,5,15
1734,0,28,31,40,1,31,29,34
1771,1,36,32,78,0,32,36,33
1496,0,28,33,50,1,33,28,44
1322,0,11,23,16,1,23,11,31
1621,1,37,26,70,0,26,37,38
949,0,5,20,6,1,20,5,20
1854,0,31,33,46,1,33,31,66
1940,0,34,39,50,1,39,34,63
2021,0,31,45,50,1,45,31,96
1224,1,28,10,33,0,10,28,10
1813,1,37,25,75,0,25,38,30
1277,1,33,21,51,0,21,33,24
1827,0,33,41,51,1,41,33,80
1234,0,11,26,11,1,26,11,40
1209,1,27,15,36,0,15,27,19
969,0,10,26,17,1,26,10,27
917,1,21,7,28,0,7,21,8
1560,0,21,38,25,1,38,21,54
1689,0,11,30,18,1,30,11,62
1495,0,18,31,24,1,31,18,49
1511,0,17,23,27,1,23,17,49
1326,1,35,18,48,0,18,35,17
1330,1,34,14,38,0,14,34,13
1361,0,12,21,8,1,21,12,31
1759,0,18,36,22,1,36,18,67
1362,1,35,18,38,0,17,35,15
1508,0,20,26,34,1,26,20,50
2111,0,26,34,48,1,34,26,55
2013,0,21,29,32,1,28,21,37
2169,0,25,39,53,1,39,25,66
1540,1,32,23,54,0,23,32,41
2267,0,24,29,44,1,29,24,49
1450,1,33,13,53,0,13,33,13
1694,1,41,15,82,0,15,41,23
1883,1,27,7,41,0,7,27,5
1992,1,36,28,57,0,28,36,52
1127,1,25,8,33,0,8,25,15
1577,0,24,32,41,1,32,24,65
1535,0,10,31,23,1,31,10,43
1696,1,36,19,93,0,19,36,35
1716,1,24,17,53,0,17,24,26
954,1,28,6,35,0,6,28,6
2409,1,50,42,69,0,42,51,83
1697,0,24,40,37,1,40,24,57
1625,1,21,32,16,0,32,21,59
1581,1,46,29,63,0,29,46,52
2105,1,33,20,71,0,20,33,31
1210,0,13,26,11,1,26,13,21
1920,0,29,53,48,1,53,29,52
1089,0,5,34,3,1,34,5,45
1234,1,26,15,37,0,15,26,25
1458,1,54,28,68,0,28,54,29
1325,1,22,10,39,0,10,22,13
1708,0,31,35,44,1,34,31,56
1383,1,32,12,42,0,12,32,12
1928,0,18,26,29,1,26,18,32
1094,1,27,5,33,0,5,28,4
1253,1,39,12,54,0,12,39,12
1658,0,18,28,24,1,28,18,56
1884,0,26,45,42,1,45,26,85
1395,1,28,18,29,0,18,29,21
1271,0,12,19,20,1,19,13,33
1839,0,21,36,42,1,36,21,78
1422,0,14,26,13,1,26,14,41
